signature_id	signature_label	dataset	condition_short	age_label	sex	collection	pathway	direction	a	b	c	d	odds_ratio	pval	padj	log2OR
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_ALLOGRAFT_REJECTION	Up	0	47	185	12288	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_ANDROGEN_RESPONSE	Up	2	45	95	12378	5.788693131	0.051268575	0.427238123	2.533237679
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_ANGIOGENESIS	Up	0	47	35	12438	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_APICAL_JUNCTION	Up	0	47	176	12297	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_APICAL_SURFACE	Up	0	47	38	12435	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_APOPTOSIS	Up	1	46	154	12319	1.738884123	0.443776937	1	0.798161797
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_BILE_ACID_METABOLISM	Up	0	47	108	12365	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Up	0	47	75	12398	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_COAGULATION	Up	0	47	134	12339	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_COMPLEMENT	Up	1	46	185	12288	1.443865722	0.505786023	1	0.529936579
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_DNA_REPAIR	Up	0	47	149	12324	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_E2F_TARGETS	Up	0	47	199	12274	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Up	0	47	179	12294	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_ESTROGEN_RESPONSE_EARLY	Up	0	47	178	12295	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_ESTROGEN_RESPONSE_LATE	Up	0	47	174	12299	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_FATTY_ACID_METABOLISM	Up	2	45	146	12327	3.751851011	0.10638057	0.664878564	1.907602538
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_G2M_CHECKPOINT	Up	1	46	196	12277	1.36164931	0.526119686	1	0.445355188
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_GLYCOLYSIS	Up	4	43	182	12291	6.279645537	0.005111903	0.06389879	2.650683127
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_HEDGEHOG_SIGNALING	Up	0	47	31	12442	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_HEME_METABOLISM	Up	1	46	188	12285	1.420483204	0.511414738	1	0.506381773
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_HYPOXIA	Up	2	45	184	12289	2.967854669	0.154189458	0.752077684	1.569420447
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_IL2_STAT5_SIGNALING	Up	1	46	189	12284	1.41285406	0.513276997	1	0.498612451
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_IL6_JAK_STAT3_SIGNALING	Up	0	47	84	12389	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_INFLAMMATORY_RESPONSE	Up	1	46	175	12298	1.527604183	0.486561444	1	0.611270776
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_INTERFERON_ALPHA_RESPONSE	Up	0	47	99	12374	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_INTERFERON_GAMMA_RESPONSE	Up	0	47	200	12273	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_KRAS_SIGNALING_DN	Up	0	47	113	12360	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_KRAS_SIGNALING_UP	Up	0	47	183	12290	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_MITOTIC_SPINDLE	Up	1	46	198	12275	1.347677046	0.529727704	1	0.430474814
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_MTORC1_SIGNALING	Up	8	39	187	12286	13.46888254	5.61E-07	2.80E-05	3.751558256
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_MYC_TARGETS_V1	Up	0	47	195	12278	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_MYC_TARGETS_V2	Up	0	47	57	12416	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_MYOGENESIS	Up	0	47	173	12300	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_NOTCH_SIGNALING	Up	0	47	32	12441	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Up	0	47	185	12288	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_P53_PATHWAY	Up	0	47	190	12283	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_PANCREAS_BETA_CELLS	Up	1	46	17	12456	15.91081672	0.065501378	0.467866987	3.991935988
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_PEROXISOME	Up	0	47	91	12382	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Up	0	47	99	12374	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_PROTEIN_SECRETION	Up	2	45	90	12383	6.1125902	0.046636674	0.427238123	2.611783849
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Up	1	46	47	12426	5.745248065	0.165457091	0.752077684	2.522369186
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_SPERMATOGENESIS	Up	0	47	85	12388	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_TGF_BETA_SIGNALING	Up	0	47	52	12421	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Up	0	47	190	12283	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Up	5	42	105	12368	14.01439267	5.46E-05	0.00136581	3.80883732
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_UV_RESPONSE_DN	Up	0	47	140	12333	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_UV_RESPONSE_UP	Up	5	42	137	12336	10.71158441	0.000182894	0.003048238	3.421099988
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Up	0	47	39	12434	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_XENOBIOTIC_METABOLISM	Up	2	45	192	12281	2.842379288	0.164740583	0.752077684	1.507099081
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_ADIPOGENESIS	Down	0	22	196	12302	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_ALLOGRAFT_REJECTION	Down	1	21	184	12314	3.186267645	0.279480345	0.932901181	1.671867458
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_ANDROGEN_RESPONSE	Down	0	22	97	12401	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_ANGIOGENESIS	Down	0	22	35	12463	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_APICAL_JUNCTION	Down	1	21	175	12323	3.352565331	0.267815599	0.932901181	1.745265446
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_APICAL_SURFACE	Down	1	21	37	12461	16.0193448	0.064740208	0.647402084	4.001743237
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_APOPTOSIS	Down	0	22	155	12343	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_BILE_ACID_METABOLISM	Down	1	21	107	12391	5.513248263	0.173669403	0.932901181	2.462902568
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Down	0	22	75	12423	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_COAGULATION	Down	0	22	134	12364	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_COMPLEMENT	Down	0	22	186	12312	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_DNA_REPAIR	Down	0	22	149	12349	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_E2F_TARGETS	Down	1	21	198	12300	2.95765333	0.297273611	0.932901181	1.564452962
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Down	1	21	178	12320	3.295265517	0.271723732	0.932901181	1.720394715
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_ESTROGEN_RESPONSE_EARLY	Down	0	22	178	12320	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_ESTROGEN_RESPONSE_LATE	Down	0	22	174	12324	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_FATTY_ACID_METABOLISM	Down	0	22	148	12350	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_G2M_CHECKPOINT	Down	1	21	196	12302	2.988310475	0.294757647	0.932901181	1.579330047
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_GLYCOLYSIS	Down	0	22	186	12312	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_HEDGEHOG_SIGNALING	Down	1	21	30	12468	19.76202432	0.053123157	0.647402084	4.304658831
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_HEME_METABOLISM	Down	1	21	188	12310	3.117465879	0.284607542	0.932901181	1.64037377
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_HYPOXIA	Down	0	22	186	12312	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_IL2_STAT5_SIGNALING	Down	2	20	188	12310	6.545134197	0.043377971	0.647402084	2.710422772
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_IL6_JAK_STAT3_SIGNALING	Down	0	22	84	12414	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_INFLAMMATORY_RESPONSE	Down	0	22	176	12322	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_INTERFERON_ALPHA_RESPONSE	Down	1	21	98	12400	6.022853336	0.160375342	0.932901181	2.590447128
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_INTERFERON_GAMMA_RESPONSE	Down	1	21	199	12299	2.942555921	0.298528378	0.932901181	1.557069833
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_KRAS_SIGNALING_DN	Down	0	22	113	12385	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_KRAS_SIGNALING_UP	Down	1	21	182	12316	3.221802197	0.276903612	0.932901181	1.687867922
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_MITOTIC_SPINDLE	Down	2	20	197	12301	6.241694976	0.047148723	0.647402084	2.641937856
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_MTORC1_SIGNALING	Down	0	22	195	12303	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_MYC_TARGETS_V1	Down	0	22	195	12303	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_MYC_TARGETS_V2	Down	0	22	57	12441	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_MYOGENESIS	Down	0	22	173	12325	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_NOTCH_SIGNALING	Down	0	22	32	12466	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Down	0	22	185	12313	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_P53_PATHWAY	Down	0	22	190	12308	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_PANCREAS_BETA_CELLS	Down	0	22	18	12480	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_PEROXISOME	Down	2	20	89	12409	13.9344679	0.010981621	0.549081047	3.800586008
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Down	0	22	99	12399	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_PROTEIN_SECRETION	Down	0	22	92	12406	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Down	0	22	48	12450	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_SPERMATOGENESIS	Down	0	22	85	12413	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_TGF_BETA_SIGNALING	Down	0	22	52	12446	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Down	0	22	190	12308	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Down	0	22	110	12388	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_UV_RESPONSE_DN	Down	0	22	140	12358	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_UV_RESPONSE_UP	Down	1	21	141	12357	4.172054671	0.222100919	0.932901181	2.060758063
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Down	0	22	39	12459	0	1	1	#NAME?
Rapamycin_12m_female	Rapamycin_12m_female	GSE131754	Rapamycin	12m	female	Hallmark	HALLMARK_XENOBIOTIC_METABOLISM	Down	0	22	194	12304	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_ADIPOGENESIS	Up	0	6	196	12318	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_ALLOGRAFT_REJECTION	Up	0	6	185	12329	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_ANDROGEN_RESPONSE	Up	0	6	97	12417	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_ANGIOGENESIS	Up	0	6	35	12479	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_APICAL_JUNCTION	Up	0	6	176	12338	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_APICAL_SURFACE	Up	0	6	38	12476	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_APOPTOSIS	Up	1	5	154	12360	16.03746364	0.072033653	0.87685734	4.00337409
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_BILE_ACID_METABOLISM	Up	0	6	108	12406	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Up	0	6	75	12439	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_COAGULATION	Up	0	6	134	12380	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_COMPLEMENT	Up	0	6	186	12328	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_DNA_REPAIR	Up	0	6	149	12365	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_E2F_TARGETS	Up	0	6	199	12315	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Up	0	6	179	12335	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_ESTROGEN_RESPONSE_EARLY	Up	0	6	178	12336	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_ESTROGEN_RESPONSE_LATE	Up	1	5	173	12341	14.2597101	0.080558024	0.87685734	3.833872747
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_FATTY_ACID_METABOLISM	Up	0	6	148	12366	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_G2M_CHECKPOINT	Up	0	6	197	12317	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_GLYCOLYSIS	Up	0	6	186	12328	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_HEDGEHOG_SIGNALING	Up	0	6	31	12483	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_HEME_METABOLISM	Up	0	6	189	12325	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_HYPOXIA	Up	1	5	185	12329	13.31913756	0.085908138	0.87685734	3.735428763
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_IL2_STAT5_SIGNALING	Up	0	6	190	12324	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_IL6_JAK_STAT3_SIGNALING	Up	0	6	84	12430	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_INFLAMMATORY_RESPONSE	Up	0	6	176	12338	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_INTERFERON_ALPHA_RESPONSE	Up	0	6	99	12415	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_INTERFERON_GAMMA_RESPONSE	Up	0	6	200	12314	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_KRAS_SIGNALING_DN	Up	0	6	113	12401	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_KRAS_SIGNALING_UP	Up	0	6	183	12331	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_MITOTIC_SPINDLE	Up	0	6	199	12315	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_MTORC1_SIGNALING	Up	0	6	195	12319	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_MYC_TARGETS_V1	Up	0	6	195	12319	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_MYC_TARGETS_V2	Up	0	6	57	12457	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_MYOGENESIS	Up	0	6	173	12341	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_NOTCH_SIGNALING	Up	0	6	32	12482	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Up	0	6	185	12329	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_P53_PATHWAY	Up	0	6	190	12324	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_PANCREAS_BETA_CELLS	Up	0	6	18	12496	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_PEROXISOME	Up	0	6	91	12423	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Up	0	6	99	12415	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_PROTEIN_SECRETION	Up	0	6	92	12422	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Up	0	6	48	12466	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_SPERMATOGENESIS	Up	0	6	85	12429	0	1	1	#NAME?
Rapamycin_12m_male	Rapamycin_12m_male	GSE131754	Rapamycin	12m	male	Hallmark	HALLMARK_TGF_BETA_SIGNALING	Up	0	6	52	12462	0	1	1	#NAME?
